id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
709348759621220800,Rental unit in Porto · 1 bedroom · 1 bed · 1 bath,437125084,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14476,-8.61518,Entire home/apt,171,1,0,,,7,282,0,131452/AL
704939189587967226,Rental unit in Porto · 1 bedroom · 2 beds · 1 bath,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14377,-8.61843,Entire home/apt,94,1,2,2023-05-02,0.22,92,364,2,125276/AL
709503950744254651,Vacation home in Porto · ★4.0 · 2 bedrooms · 2 beds · 1 bath,434514185,Cristiano,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19036,-8.70463,Entire home/apt,88,2,13,2023-05-28,1.57,1,124,13,Exempt
704952913067636162,Rental unit in Porto · ★4.47 · 1 bedroom · 2 beds · 1 bath,477383950,Yahan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14514,-8.60843,Entire home/apt,73,1,36,2023-06-09,4.04,1,315,36,131867/AL
714332185219979684,Rental unit in Porto · ★4.0 · 4 bedrooms · 5 beds · 2 baths,479194325,Marcelo,PORTO,Bonfim,41.15695,-8.59596,Entire home/apt,100,1,6,2022-10-25,0.69,1,164,6,121812/AL
709527188606138331,Condo in Vila Nova de Gaia · ★4.67 · 1 bedroom · 2 beds · 1 bath,245644796,Andreas,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1293787,-8.6110749,Entire home/apt,52,3,3,2023-05-14,0.58,2,242,3,103422/AL
714370387179103634,Serviced apartment in Porto · ★4.40 · 3 bedrooms · 5 beds · 1.5 baths,12730028,Host,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15568,-8.61855,Entire home/apt,174,1,15,2023-05-29,1.76,229,351,15,133250/AL
716596634809296832,Rental unit in Porto · ★4.91 · 1 bedroom · 1 bed · 1 bath,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1441655,-8.6134151,Entire home/apt,100,2,32,2023-06-11,3.66,64,95,32,126524/AL
709527319688846428,Loft in Porto · 1 bedroom · 3 beds · 1 bath,465219040,RP Boutique Housing,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15834,-8.60593,Entire home/apt,157,2,1,2022-09-26,0.11,4,350,1,128441/AL
709838583442897015,Rental unit in Porto · ★4.93 · 2 bedrooms · 2 beds · 1 bath,91342082,Cristina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.147535,-8.6037002,Entire home/apt,111,2,15,2023-06-06,2.02,3,277,15,129021/AL
716694270268104754,Hotel in Matosinhos · 1 bedroom · 1 bed · 1 private bath,278916266,Hotel,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18647,-8.69253,Private room,111,1,0,,,6,321,0,831
714518589220813977,Rental unit in Porto · ★4.40 · 1 bedroom · 2 beds · 1 bath,444283165,Unique Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1556092,-8.6205422,Entire home/apt,75,2,5,2023-06-05,0.89,25,358,5,132756/AL
709856746837045893,Rental unit in Porto · ★4.73 · 1 bedroom · 1 bed · 1 bath,478261489,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14985,-8.61853,Entire home/apt,94,1,41,2023-06-07,4.47,3,329,41,123889/AL
714520144633522320,Rental unit in Porto · ★4.69 · 1 bedroom · 1 bed · 1 bath,101542522,Upperground,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146086,-8.6073647,Entire home/apt,81,2,45,2023-06-11,5.77,35,317,45,132943/AL
714971147586995908,Condo in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,479323460,Rui,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18412,-8.59939,Entire home/apt,71,3,4,2022-11-29,0.45,1,194,4,131746/AL
716706896478751428,Hotel in Matosinhos · 1 bedroom · 3 beds · 1 shared bath,278916266,Hotel,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1855,-8.69205,Private room,161,1,0,,,6,303,0,831
709857076748345531,Rental unit in Porto · ★4.59 · 1 bedroom · 1 bed · 1 bath,478261489,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14981,-8.61841,Entire home/apt,73,1,46,2023-06-07,5.00,3,339,46,123885/AL
717064077139122580,Rental unit in Porto · ★4.11 · 1 bedroom · 2 beds · 1 bath,3953109,Feels Like Home,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1435,-8.60503,Entire home/apt,86,1,9,2023-05-29,1.01,80,325,9,125448/AL
717142454165838724,Rental unit in Porto · ★4.0 · Studio · 2 beds · 1 bath,117927269,Luis E Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15116,-8.61762,Entire home/apt,63,1,24,2023-05-25,2.77,4,299,24,110207/AL
714985747264453659,Guesthouse in Porto · ★4.50 · 1 bedroom · 1 bed · 1 bath,6787366,Paula,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1489608,-8.6680457,Entire home/apt,57,2,8,2023-05-16,0.92,29,226,8,131961/AL
709857080024058399,Rental unit in Porto · ★4.44 · 1 bedroom · 1 bed · 1 bath,478261489,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15138,-8.61665,Entire home/apt,73,1,32,2023-06-07,3.49,3,326,32,123889/AL
714988272049941230,Home in Porto · ★4.89 · 4 bedrooms · 6 beds · 4 baths,30907275,Liiiving,PORTO,Bonfim,41.15646,-8.59575,Entire home/apt,295,2,19,2023-04-17,2.30,121,322,19,129782/AL
715010329102112423,Rental unit in Porto · ★4.52 · 1 bedroom · 1 bed · 1 shared bath,464267526,Wilno,PORTO,Bonfim,41.14964,-8.60083,Shared room,11,1,27,2023-06-10,2.98,20,241,27,115315/AL
717268532006502189,Rental unit in Porto · ★4.85 · 1 bedroom · 1 bed · 1 bath,91711126,Raquel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14014,-8.61065,Entire home/apt,88,1,26,2023-04-07,3.26,4,250,26,160922/AL
709870836064538859,Condo in Porto · 1 bedroom · 1 bed · 1 bath,471452555,Lina,PORTO,Lordelo do Ouro e Massarelos,41.14723,-8.63615,Entire home/apt,237,2,2,2023-03-14,0.61,15,295,2,131844/AL
709888000007441607,Aparthotel in Porto · 1 bedroom · 1 bed · 1 bath,471452555,Lina,PORTO,Lordelo do Ouro e Massarelos,41.1474,-8.63563,Entire home/apt,237,2,1,2022-10-09,0.12,15,289,1,131840/AL
715035883608139731,casa particular in Porto · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1627875,-8.6236178,Private room,47,5,3,2023-04-22,0.37,43,49,3,
715051766658920533,Rental unit in Porto · ★4.86 · 2 bedrooms · 3 beds · 2 baths,6787366,Paula,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14832,-8.66893,Entire home/apt,73,2,14,2023-06-11,1.69,29,183,14,131961/AL
709904653220276312,Condo in Porto · ★5.0 · 2 bedrooms · 3 beds · 3 baths,471452555,Lina,PORTO,Lordelo do Ouro e Massarelos,41.14771,-8.63531,Entire home/apt,469,2,3,2022-10-06,0.35,15,306,3,131857/AL
715136813607040648,Condo in BOUGADO (São Martinho) · ★4.50 · 1 bedroom · 1 bed · 1 bath,102219334,Juliana,TROFA,Bougado (São Martinho e Santiago),41.34014,-8.54884,Entire home/apt,33,1,20,2023-06-03,2.24,2,133,20,Exempt
717865845867657392,Rental unit in Porto · ★4.52 · 1 bedroom · 2 beds · 1 bath,479862175,Mex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15791,-8.62288,Entire home/apt,57,1,42,2023-06-06,4.77,1,149,42,130115/AL
709911460463681117,Aparthotel in Porto · 1 bedroom · 1 bed · 1 bath,471452555,Lina,PORTO,Lordelo do Ouro e Massarelos,41.14763,-8.63667,Entire home/apt,236,2,2,2022-10-09,0.23,15,323,2,131829/AL
709911520365782154,Aparthotel in Porto · ★5.0 · 2 bedrooms · 3 beds · 2 baths,471452555,Lina,PORTO,Lordelo do Ouro e Massarelos,41.14955,-8.63493,Entire home/apt,457,2,5,2023-05-19,0.55,15,293,5,131853/AL
709926607257049855,Condo in Porto · 1 bedroom · 1 bed · 1 bath,471452555,Lina,PORTO,Lordelo do Ouro e Massarelos,41.14953,-8.63646,Entire home/apt,225,2,0,,,15,304,0,131829/AL
717890187001631769,Guest suite in Porto · 1 bedroom · 2 beds · 1 private bath,479867541,Liliana,PORTO,Paranhos,41.17032,-8.58852,Private room,100,3,1,2022-10-01,0.12,1,362,1,Exempt
709952088387812196,Aparthotel in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,471452555,Lina,PORTO,Lordelo do Ouro e Massarelos,41.14753,-8.63507,Entire home/apt,237,2,4,2022-12-03,0.45,15,296,4,131829/AL
715235229103769371,Serviced apartment in Porto · 2 bedrooms · 2 beds · 1 bath,364563232,Sam,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16473,-8.61969,Entire home/apt,700,1,0,,,1,365,0,819901/AL
709954672997464499,Rental unit in Póvoa de Varzim · 3 bedrooms · 6 beds · 1.5 baths,208209990,North Wind,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3863908,-8.7712331,Entire home/apt,170,2,0,,,1,321,0,132830/AL
715245692319165081,Rental unit in Matosinhos · ★5.0 · 2 bedrooms · 3 beds · 1 bath,479390293,Luis,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1800819,-8.6914569,Entire home/apt,140,2,4,2023-05-27,0.53,1,294,4,133003/AL
717946895549147181,Home in Porto · ★4.0 · 1 bedroom · 2 beds · 1 bath,479864751,Luis,PORTO,Ramalde,41.16548,-8.63664,Entire home/apt,50,1,16,2023-05-14,1.82,1,363,16,020922/AL
709955983663121995,Condo in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,471452555,Lina,PORTO,Lordelo do Ouro e Massarelos,41.14815,-8.63523,Entire home/apt,227,2,4,2023-05-26,0.46,15,277,4,131829/AL
709961776262314566,Aparthotel in Porto · ★5.0 · 1 bedroom · 1 bed · 1 bath,471452555,Lina,PORTO,Lordelo do Ouro e Massarelos,41.14763,-8.63468,Entire home/apt,222,2,3,2023-02-14,0.33,15,318,3,131829/AL
715595539793211729,Rental unit in Porto · ★4.75 · Studio · 1 bed · 1 bath,45675498,Angelo,PORTO,Lordelo do Ouro e Massarelos,41.14853,-8.62338,Entire home/apt,65,4,55,2023-06-07,6.45,2,38,55,132273/AL
715645798819845182,Rental unit in Vila Nova de Gaia · ★4.56 · 2 bedrooms · 2 beds · 1.5 baths,15900664,LisBeyond,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13498,-8.61252,Entire home/apt,105,1,18,2023-05-24,2.24,13,42,18,131721/AL
709969704594083193,Condo in Porto · 1 bedroom · 1 bed · 1 bath,471452555,Lina,PORTO,Lordelo do Ouro e Massarelos,41.1476,-8.637,Entire home/apt,214,2,1,2022-10-02,0.12,15,314,1,131829/AL
721552765910124193,Serviced apartment in Porto · 2 bedrooms · 2 beds · 1 bath,153745488,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436292,-8.6132467,Entire home/apt,230,1,2,2022-11-08,0.27,39,262,2,115931/AL
715675512391486090,Rental unit in Porto · ★4.43 · 1 bedroom · 1 bed · 1 bath,30907275,Liiiving,PORTO,Bonfim,41.15565,-8.6042,Entire home/apt,65,2,7,2023-05-29,0.78,121,354,7,131610/AL
715679399428556059,Rental unit in Porto · 2 bedrooms · 5 beds · 2 baths,315850072,Bookiply,PORTO,Ramalde,41.1652595,-8.6479763,Entire home/apt,141,1,1,2023-05-21,1,5,361,1,125273/AL
718556391536366330,Nature lodge in Alvarenga · 2 bedrooms · 5 beds · 1 shared bath,479983110,Leonardo,AROUCA,Alvarenga,40.97049,-8.16247,Private room,30,1,0,,,1,355,0,Exempt
721555263194713817,Serviced apartment in Porto · Studio · 1 bed · 1 bath,124472632,João,PORTO,Ramalde,41.1614422,-8.6411024,Entire home/apt,98,2,0,,,31,358,0,129783/AL
721560296684888984,Serviced apartment in Porto · Studio · 1 bed · 1 bath,124472632,João,PORTO,Ramalde,41.1614422,-8.6411024,Entire home/apt,98,2,1,2022-11-01,0.13,31,365,1,129783/AL
721568984511507616,Serviced apartment in Porto · Studio · 1 bed · 1 bath,124472632,João,PORTO,Ramalde,41.16167,-8.64052,Entire home/apt,98,2,1,2022-10-17,0.13,31,284,1,129783/AL
718602160249068398,Rental unit in Vila Nova de Gaia · ★4.51 · 1 bedroom · 1 bed · 1 shared bath,160646916,Helen,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13467,-8.60634,Private room,50,2,39,2023-06-11,4.70,1,7,39,
715841395766471929,Rental unit in Porto · ★4.38 · Studio · 1 bed · 1 bath,479497808,Amir,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1554,-8.61081,Entire home/apt,69,2,16,2023-05-19,1.85,1,238,16,133421/AL
715862259183537578,casa particular in Vila Nova de Gaia · ★4.22 · 1 bedroom · 1 bed · 2 shared baths,175110695,Sublime,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11389320087293,-8.627952202167116,Private room,27,1,32,2023-05-29,3.56,6,312,32,Exempt
721588572527162165,Rental unit in Vila Nova de Gaia · 2 bedrooms · 4 beds · 2 baths,47788215,Liucija,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1363508,-8.609126500000002,Entire home/apt,74,2,1,2022-10-15,0.12,12,15,1,49670/AL
718733645208146435,Condo in Porto · 1 bedroom · 1 bed · 1 bath,480020508,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1447161,-8.602953,Entire home/apt,85,2,0,,,8,124,0,112969/AL
721590147980521160,Serviced apartment in Porto · Studio · 1 bed · 1 bath,124472632,João,PORTO,Ramalde,41.1614422,-8.6411024,Entire home/apt,98,2,1,2022-10-30,0.13,31,361,1,129783/AL
716402362598873278,Guesthouse in Porto · ★5.0 · 1 bedroom · 2 beds · 1 bath,6787366,Paula,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14853,-8.6676,Entire home/apt,59,2,8,2023-06-07,0.92,29,234,8,131964/AL
716462943616808775,Serviced apartment in Porto · 1 bedroom · 1 bed · 1 bath,153745488,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1523172,-8.604732799999999,Entire home/apt,148,15,2,2022-10-29,0.24,39,340,2,122448/AL
721603904554851690,Rental unit in Porto · ★4.67 · 1 bedroom · 1 bed · 1 bath,444283165,Unique Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15505,-8.61869,Entire home/apt,90,2,6,2023-04-25,1.29,25,360,6,132685/AL
716473311315208120,Rental unit in Porto · ★4.95 · 1 bedroom · 1 bed · 1 bath,431283509,YourHost,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150255579071604,-8.612147469311527,Entire home/apt,109,2,20,2023-06-04,2.26,26,353,20,133534/AL
716542368560208106,Rental unit in Porto · ★4.87 · 1 bedroom · 2 beds · 1 bath,479632468,Terra,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1524703,-8.6047926,Entire home/apt,67,2,15,2023-05-24,1.78,1,163,15,128680/AL
718784751365347566,Rental unit in Vila Nova de Gaia · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,7218300,Manuel,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.113845102945064,-8.627955347566337,Private room,28,1,17,2023-05-24,2.00,3,306,17,
721657599911997556,Rental unit in Porto · ★4.89 · Studio · 1 bed · 1 bath,476044382,Bolhão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.148115,-8.606977,Entire home/apt,102,2,9,2023-06-05,2.14,7,348,9,133355/AL
718791444074453500,Condo in Porto · 1 bedroom · 1 bed · 1 bath,480020508,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14547,-8.60247,Entire home/apt,75,2,0,,,8,110,0,112969/AL
718792430767950391,Condo in Porto · 1 bedroom · 1 bed · 1 bath,480020508,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14566,-8.60317,Entire home/apt,80,2,0,,,8,119,0,112969/AL
718841329892035900,Condo in Porto · 1 bedroom · 1 bed · 1 bath,480020508,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14529,-8.60239,Entire home/apt,55,3,1,2022-09-21,0.11,8,100,1,112969/AL
716559349982855831,Rental unit in Porto · ★4.80 · 1 bedroom · 2 beds · 2 baths,479636031,Paul,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14913,-8.61346,Entire home/apt,105,2,25,2023-05-14,2.99,2,230,25,125447/AL
716596127293843219,Rental unit in Porto · ★4.42 · 1 bedroom · 1 bed · 1.5 baths,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15479,-8.6155,Entire home/apt,105,2,12,2023-05-25,1.43,64,190,12,131702/AL
722165551842414639,Rental unit in Senhora da Hora · ★4.43 · 1 bedroom · 1 bed · 1 shared bath,278935627,Daniela,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18149,-8.66578,Private room,52,1,7,2023-05-31,0.93,4,302,7,
722250902622178800,Condo in Porto · ★5.0 · 1 bedroom · 2 beds · 1 bath,334674180,Isabel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15605545043945,-8.618844985961914,Entire home/apt,86,3,6,2023-06-12,1.62,2,345,6,127676/AL
718860697438692635,Condo in Porto · 1 bedroom · 1 bed · 1 bath,480020508,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14363,-8.60182,Entire home/apt,85,2,0,,,8,114,0,112969/AL
722300958953969263,Rental unit in Vila Nova de Gaia · ★4.96 · 1 bedroom · 2 beds · 1 bath,71810730,Sónia,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.135047,-8.608075099999999,Entire home/apt,92,2,25,2023-06-12,3.35,19,313,25,132408/AL
722321790778034933,Rental unit in Porto · ★5.0 · 2 bedrooms · 2 beds · 2 baths,185835,Joana,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.1529614,-8.677306,Entire home/apt,182,2,5,2023-04-08,0.60,25,23,5,128072/AL
718864622909867650,Condo in Porto · 1 bedroom · 1 bed · 1 bath,480020508,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14392,-8.60179,Entire home/apt,80,2,0,,,8,121,0,112969/AL
718868203012127608,Loft in Porto · 1 bedroom · 1 bed · 1 bath,480020508,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14529,-8.60318,Entire home/apt,100,2,0,,,8,255,0,112969/AL
722328381313096809,Loft in Porto · ★4.65 · Studio · 1 bed · 1 bath,1300849,Manuel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14813,-8.61062,Entire home/apt,89,1,20,2023-05-18,2.34,6,202,20,129636/AL
718871668755016363,Loft in Porto · 1 bedroom · 1 bed · 1 bath,480020508,Carlos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14591,-8.60273,Entire home/apt,100,2,1,2022-10-19,0.13,8,135,1,112969/AL
729155695610732950,Rental unit in Porto · ★5.0 · 2 bedrooms · 3 beds · 1 bath,67569177,André,PORTO,Ramalde,41.17505,-8.64399,Entire home/apt,115,2,4,2023-06-11,1.74,1,302,4,135457/AL
722486952028942622,Hotel in Matosinhos · 1 bedroom · 3 beds · 1 private bath,278916266,Hotel,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18647,-8.69329,Private room,181,1,0,,,6,311,0,831
729402714262764877,Rental unit in Matosinhos · ★4.83 · 3 bedrooms · 4 beds · 2 baths,431283509,YourHost,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1833898,-8.6846557,Entire home/apt,168,2,6,2022-12-01,0.73,26,1,6,120061/AL
718901083789173877,Rental unit in Vila Nova de Gaia · ★4.36 · 1 bedroom · 1 bed · 1 shared bath,175110695,Sublime,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11387359996496,-8.627941748152157,Private room,28,1,14,2023-05-28,1.69,6,311,14,
722566376876451961,casa particular in Porto · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1629192,-8.6234067,Private room,25,5,4,2023-06-06,1.03,43,72,4,
722569813040522069,casa particular in Porto · 1 bedroom · 1 bed · 1.5 shared baths,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1629192,-8.6234067,Private room,24,5,2,2022-11-05,0.26,43,79,2,
719358542758164420,Home in Porto · ★New · 7 bedrooms · 8 beds · 2.5 baths,12710126,Robin,PORTO,Bonfim,41.15551705310742,-8.595188744366169,Entire home/apt,306,5,1,2023-06-04,1,1,363,1,Exempt
729531314228217827,Serviced apartment in Porto · 1 bedroom · 2 beds · 1 private bath,338973566,Acta The Avenue,PORTO,Bonfim,41.15056,-8.59653,Private room,178,1,0,,,3,323,0,Exempt
723015941115964926,Loft in Porto · ★4.74 · Studio · 1 bed · 1 bath,1300849,Manuel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14806,-8.6086,Entire home/apt,77,1,19,2023-05-24,2.27,6,306,19,129636/AL
729576344180496221,Rental unit in Porto · ★5.0 · 1 bedroom · 2 beds · 1 bath,482051745,Roee-Ben,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14582,-8.60786,Entire home/apt,86,2,6,2023-03-07,0.76,1,250,6,132374/AL
719367111510962968,Rental unit in Porto · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,55264611,Marco,PORTO,Paranhos,41.17025,-8.61486,Private room,30,1,14,2023-06-09,1.76,1,23,14,
723154273098852706,Townhouse in Gulpilhares · ★5.0 · 1 bedroom · 1 bed · 1 private bath,4336836,Adriana,VILA NOVA DE GAIA,Gulpilhares e Valadares,41.0728251,-8.6505697,Private room,59,2,7,2023-06-11,3.23,2,85,7,
719493087552447947,Rental unit in Senhora da Hora · ★5.0 · 1 bedroom · 1 bed · 1 private bath,480173169,Carlos,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.191780388431425,-8.651809524536905,Private room,41,3,8,2023-03-01,0.93,1,83,8,
729604749757193468,casa particular in Porto · ★4.69 · 2 bedrooms · 2 beds · 1 bath,56239917,Ana,PORTO,Ramalde,41.16738,-8.63327,Entire home/apt,64,2,16,2023-05-23,2.94,1,314,16,134696/AL
729609346648358673,Rental unit in Porto · ★4.81 · 1 bedroom · 2 beds · 1 bath,71506208,Carolina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1483881,-8.609692299999999,Entire home/apt,76,1,36,2023-06-04,4.62,38,291,36,129501/AL
723695465582903474,Villa in Sermonde · ★5.0 · 1 bedroom · 1 bed · 1 bath,480156781,Benvinda,VILA NOVA DE GAIA,Serzedo e Perosinho,41.05253,-8.5821,Private room,45,1,13,2023-05-28,1.57,1,313,13,
729610391527061839,Rental unit in Porto · ★4.83 · 1 bedroom · 1 bed · 1 bath,482061131,Aviad,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14504,-8.60749,Entire home/apt,86,2,23,2023-05-20,2.80,1,243,23,132582/AL
729614144355400017,Serviced apartment in Vila Nova de Gaia · ★4.60 · 1 bedroom · 1 bed · 1 bath,443257370,Homestoo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13364,-8.61101,Entire home/apt,76,2,5,2023-04-13,0.60,11,180,5,127613/AL
719630391098399231,Villa in Touguinhó · 3 bedrooms · 3 beds · 3 baths,72312686,Pedro,VILA DO CONDE,Touguinha e Touguinhó,41.37647,-8.70071,Entire home/apt,140,2,2,2023-04-23,0.31,1,319,2,109092/AL
720206006986342675,Hotel in Porto · Studio · 1 bed · 1 shared bath,480311127,Catalonia Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14526,-8.60626,Private room,174,1,2,2022-12-01,0.31,3,347,2,8790
720681083464350126,Vacation home in Vila do Conde · 2 bedrooms · 7 beds · 1 bath,49318236,Ana,VILA DO CONDE,Vila do Conde,41.36110077982885,-8.757872432470322,Entire home/apt,127,1,2,2023-04-09,0.37,9,350,2,141022/AL
723842839980204290,Rental unit in Porto · ★4.91 · Studio · 1 bed · 1 bath,476044382,Bolhão,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14746,-8.60826,Entire home/apt,110,2,11,2023-06-09,1.64,7,361,11,133385/AL
729631327637162538,Rental unit in Porto · ★4.31 · 1 bedroom · 1 bed · 1 bath,482067080,Rotem,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14572,-8.60763,Entire home/apt,86,2,13,2023-03-31,1.62,1,240,13,132663/AL
723914609012231500,Rental unit in Porto · ★4.79 · 1 bedroom · 2 beds · 1 bath,217922612,Geoatlântico,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1500291,-8.6120325,Entire home/apt,118,2,14,2023-06-07,1.76,13,338,14,132195/AL
729674196833232067,Rental unit in Porto · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,473492416,Alcir,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16084,-8.61015,Private room,41,3,20,2023-06-09,2.46,5,83,20,
729852437754176873,Rental unit in Porto · 2 bedrooms · 3 beds · 1 bath,88204895,Tomas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15421,-8.60704,Entire home/apt,80,1,1,2023-03-20,0.35,31,337,1,95745/AL
720681198741799234,Guesthouse in Porto · ★5.0 · 1 bedroom · 2 beds · 1 bath,480403712,Sara,PORTO,Campanhã,41.15190654043429,-8.574067668817145,Entire home/apt,124,2,13,2023-05-01,1.54,2,312,13,132475/AL
723961921458903150,Condo in Porto · ★5.0 · 2 bedrooms · 2 beds · 2 baths,104478054,Sofia,PORTO,Lordelo do Ouro e Massarelos,41.1457852,-8.629012,Entire home/apt,251,2,3,2023-06-03,0.83,1,320,3,126775/AL
720717482842797077,Rental unit in Porto · ★4.55 · 1 bedroom · 2 beds · 1 bath,480408238,Vincent,PORTO,Bonfim,41.1502,-8.59149,Entire home/apt,69,1,20,2023-06-04,2.50,1,318,20,132116/AL
