Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Rental unit in porto,★4.69,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,84,2,Lovely,285,2023-05-06 00:00:00,41.14653,-8.6023
Rental unit in porto,★4.77,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,129,2,Diana,207,2023-02-04 00:00:00,41.14081,-8.61679
Rental unit in porto,★4.64,"2 bedrooms, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,68,1,João & Cristiana,54,2017-05-24 00:00:00,41.14128,-8.61178
Loft in porto,★4.44,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,35,2,Sevenwindows,128,2020-04-05 00:00:00,41.15587,-8.60825
Rental unit in porto,★4.73,"1 bedroom, 1 bed, 2 shared baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,45,2,João,158,2023-05-27 00:00:00,41.14907,-8.60905
Rental unit in porto,★4.85,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,59,5,Kiki & Teresa,243,2023-06-07 00:00:00,41.1456,-8.60623
Home in porto,★4.65,"1 bedroom, 1 bed, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,58,3,Pedro,259,2023-05-29 00:00:00,41.16099,-8.62395
Rental unit in porto,★4.89,"2 bedrooms, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,160,2,Ox,167,2023-05-22 00:00:00,41.14321,-8.61676
Condo in porto,★3.88,"1 bedroom, 3 beds, 1 shared bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,26,1,Joao,8,2023-06-11 00:00:00,41.16091,-8.62166
Loft in porto,★4.90,"1 bedroom, 1 bed, 1 bath",Porto,Paranhos,Entire home/apt,79,2,Fred,60,2023-06-07 00:00:00,41.18221,-8.60921
Rental unit in vila nova de gaia,★4.76,"1 bedroom, 3 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,50,3,Rui,328,2023-06-05 00:00:00,41.13846,-8.61222
Home in porto,★4.73,"1 bedroom, 1 bed, 1 shared bath",Porto,Bonfim,Private room,41,5,Fernanda,26,2023-05-23 00:00:00,41.15111,-8.6014
Home in porto,★4.77,"1 bedroom, 2 beds, 1 private bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,74,2,Lurdes,496,2023-06-12 00:00:00,41.15466,-8.61585
Rental unit in porto,★4.27,"1 bedroom, 3 beds, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,118,360,Luiz,12,2020-07-18 00:00:00,41.14801,-8.66768
Rental unit in vila nova de gaia,★4.80,"2 bedrooms, 4 beds, 2 baths",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,55,2,Rui,596,2023-06-08 00:00:00,41.13532,-8.6077
Rental unit in porto,★4.55,"2 bedrooms, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,81,3,Casa,88,2023-06-06 00:00:00,41.14397,-8.61777
Rental unit in vila do conde,★4.28,"2 bedrooms, 2 beds, 1 bath",Vila do Conde,Vila do Conde,Entire home/apt,80,2,Jolene,19,2019-08-11 00:00:00,41.36886,-8.75795
Rental unit in porto,★4.63,"2 bedrooms, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,100,2,Abel,653,2023-05-27 00:00:00,41.14739,-8.61825
Rental unit in porto,★4.77,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,72,1,Marco,460,2023-06-01 00:00:00,41.14414,-8.61563
Rental unit in porto,★4.83,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,122,2,Ox,32,2018-10-17 00:00:00,41.14386,-8.61667
Rental unit in porto,★4.73,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,61,4,Mariana,71,2023-06-11 00:00:00,41.15877,-8.63211
Home in porto,★4.66,"1 bedroom, 3 beds, 1 private bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,70,2,Lurdes,482,2023-06-11 00:00:00,41.15466,-8.61585
Rental unit in porto,★4.86,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,105,2,Eugenia And Luis,508,2023-05-29 00:00:00,41.14298,-8.61363
Townhouse in estação,★4.67,"1 bedroom, 1 bed, 1 bath",Paredes,Cete,Entire home/apt,58,7,Isabel E João,12,2022-08-31 00:00:00,41.17447,-8.35492
Rental unit in porto,★4.88,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,95,2,Eugenia And Luis,396,2023-05-28 00:00:00,41.14298,-8.61363
Rental unit in porto,★4.68,"1 bedroom, 2 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,81,1,Lígia,193,2022-08-17 00:00:00,41.14274,-8.61583
Rental unit in porto,★4.84,"3 bedrooms, 4 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,203,1,Lígia,297,2023-06-09 00:00:00,41.14318,-8.61612
Condo in porto,★4.80,"2 bedrooms, 4 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,80,2,Luis,366,2023-06-03 00:00:00,41.14285,-8.6054
Loft in porto,★4.95,"3 bedrooms, 5 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,162,2,Anne,482,2023-06-04 00:00:00,41.14094,-8.61659
Rental unit in porto,★4.72,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,142,1,YoursPorto,200,2023-04-21 00:00:00,41.14002,-8.61518
Hostel in porto,★3.33,"1 bedroom, 1 bed, 1 private bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,109,1,Wine,3,2023-03-03 00:00:00,41.14641,-8.61661
Villa in maia,★4.75,"3 bedrooms, 5 beds, 2.5 baths",Maia,São Pedro Fins,Entire home/apt,180,7,Elisa,125,2021-08-31 00:00:00,41.25363,-8.54319
Rental unit in porto,★4.95,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,124,2,Diana,145,2023-05-28 00:00:00,41.13899,-8.6151
Hostel in porto,★4.63,"1 bedroom, 4 beds, 1 shared bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Shared room,39,1,Wine,63,2023-04-11 00:00:00,41.14646,-8.61822
Hostel in porto,★4.77,"1 bedroom, 6 beds, 3 shared baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Shared room,33,1,Wine,135,2023-06-03 00:00:00,41.14763,-8.61749
Rental unit in matosinhos,★4.65,"4 bedrooms, 5 beds, 2 baths",Matosinhos,Matosinhos e Leça da Palmeira,Entire home/apt,129,4,Cristina,81,2023-06-06 00:00:00,41.17473,-8.68521
Home in gondomar,★4.56,"4 bedrooms, 6 beds, 4 baths",Gondomar,Melres e Medas,Entire home/apt,157,3,António Luís,91,2022-09-03 00:00:00,41.07471,-8.41248
Rental unit in porto,★4.88,"1 bedroom, 2 beds, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,98,2,Diana,24,2020-09-06 00:00:00,41.13903,-8.61674
Rental unit in porto,★4.90,"2 bedrooms, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,250,2,Eugenia And Luis,443,2023-05-30 00:00:00,41.14295,-8.61372
Hostel in porto,★4.65,"1 bedroom, 6 beds, 1 shared bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Shared room,35,1,Wine,98,2023-05-25 00:00:00,41.14717,-8.61604
Hostel in porto,★4.85,"1 bedroom, 8 beds, 3 shared baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Shared room,31,1,Wine,319,2023-06-06 00:00:00,41.14724,-8.61732
Rental unit in porto,★4.88,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,130,2,Eugenia And Luis,574,2023-06-09 00:00:00,41.14295,-8.61372
Rental unit in porto,★4.61,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,73,1,GuestReady,291,2023-06-05 00:00:00,41.1418,-8.61577
Condo in vila nova de gaia,★4.82,"1 bedroom, 1 bed, 1.5 shared baths",Vila Nova de Gaia,Oliveira do Douro,Private room,34,2,Rui And Sergey,157,2023-06-07 00:00:00,41.13179,-8.60276
Rental unit in porto,★4.54,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,68,1,GuestReady,354,2023-06-04 00:00:00,41.14177,-8.61738
Rental unit in porto,★4.86,"1 bedroom, 1 bed, 1 shared bath",Porto,Ramalde,Private room,22,1,José António & Isabel,128,2023-05-26 00:00:00,41.17626,-8.62912
Rental unit in porto,★4.49,"2 bedrooms, 1 bed, 1 private bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Private room,65,2,Manuel,107,2022-10-17 00:00:00,41.12395,-8.61502
Rental unit in porto,★4.37,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,300,1,YoursPorto,70,2020-08-16 00:00:00,41.14002,-8.61518
Rental unit in vila nova de gaia,★4.79,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,55,2,Manuela,279,2023-05-20 00:00:00,41.13848,-8.61174
Bed and breakfast in porto,★4.38,"1 bedroom, 2 beds, 2 shared baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Shared room,18,1,So Cool Hostel Porto,79,2022-11-27 00:00:00,41.15648,-8.62071
Rental unit in vila nova de gaia,★4.80,"2 bedrooms, 2 beds, 2 baths",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,67,2,Manuela,197,2023-05-29 00:00:00,41.13806,-8.61345
Home in vila nova de gaia,★4.82,"3 bedrooms, 3 beds, 4 baths",Vila Nova de Gaia,Canidelo,Entire home/apt,220,3,Susana,11,2022-08-24 00:00:00,41.13495,-8.649
Rental unit in porto,★4.73,"1 bedroom, 1 bed, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,93,2,Joao,402,2023-06-05 00:00:00,41.141701,-8.618473
Rental unit in porto,★4.90,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,100,2,Eugenia And Luis,479,2023-05-21 00:00:00,41.14298,-8.61363
Rental unit in porto,★4.63,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,70,2,Carlos,112,2023-04-21 00:00:00,41.1432313,-8.6145272
Rental unit in vila nova de gaia,★4.32,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Private room,14,2,Pedro,139,2018-04-26 00:00:00,41.13269,-8.60848
Rental unit in porto,★4.86,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,95,2,Eugenia And Luis,465,2023-05-21 00:00:00,41.14295,-8.61372
Rental unit in porto,★4.52,"1 bedroom, 2 beds, 1 bath",Porto,Paranhos,Entire home/apt,85,3,Paulo,189,2020-08-24 00:00:00,41.16992,-8.60825
Rental unit in porto,★4.68,"2 bedrooms, 5 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,76,2,João,73,2023-05-08 00:00:00,41.15583,-8.62387
Rental unit in porto,★4.64,"2 bedrooms, 5 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,65,2,João,191,2023-05-29 00:00:00,41.15583,-8.62387
Rental unit in porto,★4.70,"2 bedrooms, 5 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,154,2,Tomás,442,2023-05-29 00:00:00,41.14581,-8.61272
Rental unit in valbom,★4.73,"1 bedroom, 1 bed, 2 baths",Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Private room,8509,3,Tiago'S House,45,2016-09-29 00:00:00,41.1457,-8.55635
Home in porto,★4.75,"1 bedroom, 4 beds, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,51,2,Sofia & Jorge,46,2019-05-02 00:00:00,41.14849,-8.60406
Rental unit in porto,★Unknown,"2 bedrooms, 2 beds, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,92,5,Mariana,2,2015-07-23 00:00:00,41.15709,-8.68123
Villa in zebreiros,★5.0,"2 bedrooms, 2 beds, 3 baths",Gondomar,Foz do Sousa e Covelo,Entire home/apt,300,3,Sebastiao,4,2023-04-16 00:00:00,41.07444,-8.5043
Rental unit in porto,★Unknown,"1 bedroom, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,160,2,Olívia,1,2013-10-02 00:00:00,41.14221,-8.61542
Home in alvarelhos,★4.92,"3 bedrooms, 4 beds, 3.5 baths",Trofa,Alvarelhos e Guidões,Entire home/apt,150,2,Lucio,38,2023-04-09 00:00:00,41.31074,-8.61901
Rental unit in porto,★4.41,"1 bedroom, 3 beds, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,50,2,Ana,319,2020-08-15 00:00:00,41.14688,-8.61333
Rental unit in porto,★4.43,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,64,3,Estudios,341,2023-05-31 00:00:00,41.14655,-8.61746
Rental unit in porto,★4.83,"2 bedrooms, 4 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,198,2,Olívia,24,2023-04-10 00:00:00,41.14221,-8.61542
Rental unit in porto,★4.94,"1 bedroom, 3 beds, 1.5 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,160,1,PortoSense,79,2023-06-12 00:00:00,41.13954,-8.61219
Villa in gondomar,★5.0,"3 bedrooms, 4 beds, 4 baths",Gondomar,Foz do Sousa e Covelo,Entire home/apt,375,3,Sebastiao,4,2018-06-14 00:00:00,41.07517,-8.50545
Villa in zebreiros,★Unknown,"2 bedrooms, 3 beds, 2 baths",Gondomar,Foz do Sousa e Covelo,Entire home/apt,300,3,Sebastiao,1,2022-06-02 00:00:00,41.07492,-8.50562
Rental unit in vila nova de gaia,★Unknown,"1 bedroom, 1 bed, 1 bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Private room,19,3,João,0,,41.13256,-8.6079
Rental unit in porto,★4.73,"2 bedrooms, 4 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,210,2,Olívia,16,2018-06-25 00:00:00,41.14221,-8.61542
Rental unit in porto,★4.51,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,93,1,Porto City Hosts,298,2023-06-03 00:00:00,41.14233,-8.61517
Home in arcozelo vila nova de gaia,★4.91,"4 bedrooms, 8 beds, 3 baths",Vila Nova de Gaia,Arcozelo,Entire home/apt,210,4,Ruca,75,2023-06-08 00:00:00,41.0426,-8.64949
Home in ul,★4.71,"1 bedroom, 1 bed, 1 bath",Oliveira de Azeméis,"O. Azeméis, Riba-Ul, Ul, Macinhata da Seixa, Madail",Entire home/apt,45,4,Guilherme,44,2023-05-02 00:00:00,40.83357,-8.48828
Cottage in parada de todeia,★5.0,"1 bedroom, 2 beds, 1 bath",Paredes,Parada de Todeia,Entire home/apt,131,2,Liana,6,2022-09-14 00:00:00,41.158642,-8.378835
Home in porto,★4.49,"2 bedrooms, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,138,1,Spot,37,2023-05-25 00:00:00,41.153881,-8.610879
Condo in azurara,★4.88,"2 bedrooms, 2 beds, 2 baths",Vila do Conde,Azurara,Entire home/apt,95,4,Cesar,49,2023-06-09 00:00:00,41.33886,-8.73986
Rental unit in porto,★4.89,"1 bedroom, 2 beds, 2 baths",Porto,Bonfim,Entire home/apt,50,2,Marisa,95,2022-04-17 00:00:00,41.15123,-8.6042
Rental unit in porto,★4.47,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,64,2,Estudios,323,2023-05-29 00:00:00,41.14728,-8.61783
Rental unit in leça da palmeira,★4.89,"2 bedrooms, 3 beds, 3 baths",Matosinhos,Matosinhos e Leça da Palmeira,Entire home/apt,95,2,Paulo,62,2022-08-27 00:00:00,41.19447,-8.69139
Rental unit in porto,★4.33,"3 bedrooms, 5 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,345,1,Rui,78,2023-06-06 00:00:00,41.15366,-8.60762
Tiny home in porto,★5.0,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,27,30,Fatima,6,2023-02-08 00:00:00,41.15569,-8.60906
Rental unit in porto,★4.73,"4 bedrooms, 8 beds, 3 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,395,1,Rui,111,2023-03-19 00:00:00,41.15028,-8.60696
Rental unit in porto,★4.74,"3 bedrooms, 6 beds, 3 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,344,1,Rui,70,2023-05-26 00:00:00,41.15028,-8.60696
Rental unit in porto,★4.58,"1 bedroom, 1 bed, 1 shared bath",Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Private room,32,1,Manuel,235,2023-05-25 00:00:00,41.1237,-8.61288
Rental unit in porto,★4.82,"Studio, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,119,1,Lorenzo,22,2023-03-16 00:00:00,41.14845,-8.61277
Rental unit in porto,★4.73,"3 bedrooms, 7 beds, 3 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,126,3,José,116,2023-06-07 00:00:00,41.15633,-8.60756
Home in arcozelo,★4.83,"3 bedrooms, 5 beds, 2 baths",Vila Nova de Gaia,Gulpilhares e Valadares,Entire home/apt,95,4,Sergio,44,2020-09-16 00:00:00,41.07148,-8.65105
Cottage in oliveira de azeméis,★4.83,"2 bedrooms, 2 beds, 1 bath",Oliveira de Azeméis,Ossela,Entire home/apt,83,2,Nuno,42,2023-05-02 00:00:00,40.81889,-8.43329
Chalet in santa maria da feira,★4.29,"4 bedrooms, 5 beds, 2 baths",Santa Maria da Feira,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Entire home/apt,186,2,Rogério,7,2022-06-19 00:00:00,40.91901,-8.57506
Rental unit in porto,★Unknown,"3 bedrooms, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,130,1,PortoSense,1,2022-06-18 00:00:00,41.14127,-8.61232
Cottage in vale de cambra,★4.77,"3 bedrooms, 4 beds, 2 baths",Vale de Cambra,Macieira de Cambra,Entire home/apt,116,2,Tiago,63,2023-05-01 00:00:00,40.86477,-8.36892
Rental unit in vila nova de gaia municipality,★4.79,"2 bedrooms, 6 beds, 2 baths",Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Entire home/apt,84,5,Filipe,220,2023-05-26 00:00:00,41.13339,-8.60861
Rental unit in porto,★4.80,"2 bedrooms, 3 beds, 1 bath",Porto,Bonfim,Entire home/apt,36,4,Fernando Salvador,281,2023-05-23 00:00:00,41.15598,-8.6002
Rental unit in porto,★5.0,"1 bedroom, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,181,1,Citybreak,3,2014-09-16 00:00:00,41.14586,-8.60861
Home in lavra,★4.45,"4 bedrooms, 4 beds, 2 baths",Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",Entire home/apt,270,2,Charlotte,11,2019-08-13 00:00:00,41.26206,-8.71817
Home in vila do conde,★4.88,"1 bedroom, 1 bed, 1 private bath",Vila do Conde,Vila do Conde,Private room,29,2,Isabel,144,2023-06-04 00:00:00,41.35096,-8.74409
Home in vila do conde,★4.50,"2 bedrooms, 3 beds, 1 private bath",Vila do Conde,Vila do Conde,Private room,72,2,Isabel,14,2023-05-08 00:00:00,41.35063,-8.74314
Rental unit in porto,★4.96,"Studio, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,139,3,Raul,472,2023-06-01 00:00:00,41.14445,-8.61753
Rental unit in porto,★4.48,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,64,2,Estudios,275,2023-06-01 00:00:00,41.14682,-8.61757
Serviced apartment in porto,★4.59,"2 bedrooms, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,212,1,Tomé Receptionist,17,2022-10-09 00:00:00,41.14114,-8.6091
Home in madalena,★4.82,"1 bedroom, 2 beds, 1.5 baths",Vila Nova de Gaia,Madalena,Private room,35,3,Rui,11,2019-08-12 00:00:00,41.10816,-8.63358
Rental unit in porto,★4.36,"1 bedroom, 2 beds, 1 bath",Porto,"Aldoar, Foz do Douro e Nevogilde",Entire home/apt,92,2,Manuela,11,2023-03-05 00:00:00,41.1495,-8.66763
Rental unit in porto,★4.13,"Studio, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,174,1,Stay In,24,2023-03-16 00:00:00,41.1445,-8.61064
Rental unit in porto,★4.51,"2 bedrooms, 2 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,88,2,Estudios,340,2023-05-29 00:00:00,41.14681,-8.61605
Rental unit in porto,★4.79,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,95,2,Gisela,594,2023-06-05 00:00:00,41.14701,-8.61395
Rental unit in porto,★4.77,"3 bedrooms, 6 beds, 3 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,393,1,Rui,116,2023-05-27 00:00:00,41.15028,-8.60696
Rental unit in porto,★4.70,"1 bedroom, 1 bed, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,104,2,Joana,551,2023-05-29 00:00:00,41.14595,-8.61187
Rental unit in porto,★4.93,"1 bedroom, 1 bed, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,120,3,Elisa And Luís,56,2023-05-04 00:00:00,41.14708,-8.61664
Rental unit in porto,★4.78,"1 bedroom, 1 bed, 1 shared bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Private room,45,2,João,196,2023-05-29 00:00:00,41.14906,-8.60905
Rental unit in porto,★4.51,"2 bedrooms, 2 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,116,2,Porto City Hosts,43,2023-05-16 00:00:00,41.15337,-8.60743
Home in porto,★4.42,"3 bedrooms, 3 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,115,3,Joana,26,2022-07-21 00:00:00,41.15029,-8.61584
Home in são mamede de infesta,★4.76,"1 bedroom, 1 bed, 1 private bath",Matosinhos,São Mamede de Infesta e Senhora da Hora,Private room,39,5,João,34,2023-05-21 00:00:00,41.19283,-8.60735
Rental unit in porto,★4.80,"1 bedroom, 3 beds, 1 bath",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,125,1,Bruno,16,2022-07-14 00:00:00,41.14165,-8.61694
Loft in porto,★4.71,"1 bedroom, 4 beds, 2 baths",Porto,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Entire home/apt,113,1,Bonjardim,86,2019-09-24 00:00:00,41.1562,-8.60678
Home in vale de cambra,★4.59,"5 bedrooms, 15 beds, 5 baths",Vale de Cambra,São Pedro de Castelões,Entire home/apt,376,1,Carlos,41,2023-06-04 00:00:00,40.83807,-8.40078
Rental unit in canidelo,★4.59,"1 bedroom, 2 beds, 1 bath",Vila Nova de Gaia,Canidelo,Entire home/apt,65,4,Gergely,103,2023-05-27 00:00:00,41.13264,-8.66069
