Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Casa particular in sintra,★New,"3 bedrooms, 4 beds, 2 baths",Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",Entire home/apt,312,3,Portugal,0,,38.79582,-9.38008
Rental unit in lisboa,★New,"Studio, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,85,1,Eduardo,0,,38.71254,-9.14422
Rental unit in lisboa,★New,"2 bedrooms, 1 bed, 2 baths",Lisboa,Arroios,Entire home/apt,163,31,Ukio,0,,38.73401669785878,-9.143846589250256
Rental unit in silveira,★New,"1 bedroom, 2 beds, 1 bath",Torres vedras,Silveira,Entire home/apt,74,3,Rui & Ana,0,,39.13130260141525,-9.375562643449278
Rental unit in sacavém,★New,"1 bedroom, 1 bed, 1 bath",Loures,Sacavm e Prior Velho,Private room,29,1,Ismail,1,2023-06-12,38.792545948484346,-9.109490923583508
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Avenidas Novas,Entire home/apt,89,1,Mark Gal,0,,38.743254174289696,-9.148180857779035
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Penha de Frana,Private room,46,1,Alisson,1,2023-06-06,38.73259,-9.12659
Rental unit in torres vedras,★New,"1 bedroom, 2 beds, 1 bath",Torres vedras,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",Entire home/apt,93,2,Maria E João,0,,39.08957,-9.25205
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Misericrdia,Private room,52,2,Pedro,0,,38.70944284597639,-9.146963212502294
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 2 baths",Lisboa,Estrela,Entire home/apt,220,2,Libest,0,,38.703715228048864,-9.15901342225052
Rental unit in lisboa,★4.0,"2 bedrooms, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,129,1,Rentportugal,3,2023-06-09,38.7107678,-9.1301833
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Misericrdia,Private room,52,2,Pedro,0,,38.70911,-9.14798
Condo in lisboa,★New,"2 bedrooms, 3 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,190,2,Roni,0,,38.71194122910067,-9.128712705619616
Rental unit in lisbon,★New,"1 bedroom, 1 bed, 2.5 shared baths",Lisboa,Alvalade,Private room,80,6,Madalena,0,,38.75974,-9.13883
Rental unit in sacavém,★New,"2 bedrooms, 3 beds, 1 bath",Loures,Sacavm e Prior Velho,Entire home/apt,400,1,Vinicius,0,,38.79655,-9.11031
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Private room,60,1,Gonçalo,1,2023-06-11,38.71074886044784,-9.140833779342064
Home in lourinhã,★New,"1 bedroom, 2 beds, 1 bath",Lourinh,Lourinh e Atalaia,Entire home/apt,63,2,Moisés,0,,39.23784,-9.28025
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Santo Antnio,Private room,52,2,Pedro,0,,38.72040660499089,-9.143648434912537
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Campolide,Entire home/apt,175,3,Carl,0,,38.72882,-9.16397
Rental unit in lisboa,★New,"2 bedrooms, 3 beds, 1 bath",Lisboa,Santo Antnio,Entire home/apt,70,4,Paulo,0,,38.72227,-9.14365
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Santo Antnio,Private room,52,2,Pedro,0,,38.718924265776224,-9.144026408499032
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 3 baths",Lisboa,Santo Antnio,Private room,52,2,Pedro,0,,38.72015,-9.14414
Rental unit in lisboa,★New,"3 bedrooms, 4 beds, 3 baths",Lisboa,Ajuda,Entire home/apt,100,1,GuestReady,0,,38.70248200872327,-9.201996654544326
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Santo Antnio,Private room,52,2,Pedro,0,,38.72045,-9.14227
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Penha de Frana,Private room,55,5,Luís,0,,38.73364,-9.13105
Rental unit in lisboa,★New,"5 bedrooms, 5 beds, 1 bath",Lisboa,Lumiar,Private room,18,30,Habyt,0,,38.763644,-9.1570545
Rental unit in lisboa,★New,"5 bedrooms, 5 beds, 1 bath",Lisboa,Lumiar,Private room,17,30,Habyt,0,,38.763644,-9.1570545
Villa in são bartolomeu de galegos,★New,"2 bedrooms, 2 beds, 1 bath",Lourinh,Lourinh e Atalaia,Entire home/apt,104,2,Marta,0,,39.27313850000001,-9.2822182
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Santo Antnio,Private room,52,2,Pedro,0,,38.71827,-9.14269
Home in são joão dos montes,★New,"3 bedrooms, 4 beds, 1 bath",Vila franca de xira,"Alhandra, So Joo dos Montes e Calhandriz",Entire home/apt,126,3,Anne Et Eric,0,,38.93442,-9.03356
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Estrela,Entire home/apt,121,1,Alessandro,0,,38.70500280791717,-9.161283761981718
Rental unit in sacavém,★New,"1 bedroom, 1 bed, 2 baths",Loures,Sacavm e Prior Velho,Entire home/apt,105,3,Joana,0,,38.79046,-9.10545
Rental unit in parede,★New,"2 bedrooms, 3 beds, 1 bath",Cascais,Carcavelos e Parede,Entire home/apt,105,2,Connie,1,2023-06-07,38.70140153544422,-9.358707033097744
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 private bath",Lisboa,Penha de Frana,Private room,69,1,Jasmine,1,2023-06-10,38.73215607540959,-9.130648523569109
Casa particular in porto salvo,★New,"1 bedroom, 1 bed, 1 shared bath",Oeiras,Porto Salvo,Private room,46,3,Maria Da Graça,1,2023-06-12,38.7291235,-9.3031268
Casa particular in lisboa,★New,"1 bedroom, 1 bed, 2.5 baths",Lisboa,Avenidas Novas,Private room,54,1,Nuno,0,,38.73257223309737,-9.152195911069326
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Misericrdia,Private room,52,2,Pedro,0,,38.70787326480802,-9.150153692830749
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Misericrdia,Private room,52,2,Pedro,0,,38.70932,-9.15004
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Misericrdia,Private room,52,2,Pedro,0,,38.70792652571511,-9.150338308402352
Rental unit in ericeira,★New,"3 bedrooms, 3 beds, 2 baths",Mafra,Ericeira,Entire home/apt,225,2,Catarina,1,2023-06-10,38.9627,-9.41461
Home in são joão das lampas,★New,"1 bedroom, 1 bed, 2 baths",Sintra,So Joo das Lampas e Terrugem,Entire home/apt,152,2,Fica Unique Short Term Rentals,0,,38.8562633,-9.4464268
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,157,2,Mais,0,,38.714763457202565,-9.153047852950689
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Private room,180,1,Gonçalo,0,,38.71027056220562,-9.135715669454529
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Santo Antnio,Entire home/apt,150,3,Diego,0,,38.7169629397204,-9.143494325887088
Rental unit in carcavelos,★New,"2 bedrooms, 2 beds, 1 bath",Cascais,Carcavelos e Parede,Entire home/apt,85,1,Avelino,0,,38.70082,-9.33394
Rental unit in cascais,★New,"2 bedrooms, 3 beds, 2 baths",Cascais,Cascais e Estoril,Entire home/apt,82,1,Cristiano Edoardo,0,,38.70667,-9.43282
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,46,1,Sueko & Mafalda,0,,38.71211,-9.12854
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Marvila,Entire home/apt,164,2,Innkeeper,0,,38.74519162540507,-9.099061426505996
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Misericrdia,Private room,52,2,Pedro,0,,38.7078179956244,-9.149518763737852
Rental unit in lisboa,★New,"3 bedrooms, 4 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,135,4,Daniela,0,,38.71908131544959,-9.131275054825096
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1 bath",Lisboa,Belm,Entire home/apt,101,13,Charlotte,0,,38.7044,-9.20312
Tiny home in lisboa,★New,"3 beds, 1 bath",Lisboa,Marvila,Entire home/apt,45,1,Davide,1,2023-06-09,38.74339159986305,-9.10012575872192
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1.5 baths",Lisboa,Santa Maria Maior,Entire home/apt,160,15,Sofia,0,,38.71888,-9.13618
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Misericrdia,Private room,52,2,Pedro,0,,38.70818885755442,-9.148447919356332
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Santo Antnio,Private room,52,2,Pedro,0,,38.71961959530824,-9.144461853635615
Rental unit in ericeira,★New,"1 bedroom, 2 beds, 1 bath",Mafra,Ericeira,Entire home/apt,100,3,Claudia,0,,38.97829,-9.41213
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Ajuda,Entire home/apt,200,30,Pedro,0,,38.70189657257422,-9.20229970833673
Rental unit in lisboa,★New,"3 bedrooms, 3 beds, 2 baths",Lisboa,Penha de Frana,Entire home/apt,159,1,Hazel,0,,38.7320313,-9.1272349
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Penha de Frana,Entire home/apt,155,1,Hazel,0,,38.7320313,-9.1272349
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Penha de Frana,Entire home/apt,155,1,Hazel,0,,38.7320313,-9.1272349
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 2 baths",Lisboa,Misericrdia,Private room,64,1,Regis,0,,38.71179,-9.14331
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Santo Antnio,Private room,52,2,Pedro,0,,38.72002,-9.1432
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Santo Antnio,Private room,52,2,Pedro,0,,38.72044186953345,-9.145192067828022
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 2 baths",Lisboa,Alcntara,Entire home/apt,90,5,Moritz,0,,38.70540343124234,-9.183813259005548
Rental unit in lisboa,★New,"3 bedrooms, 4 beds, 2 baths",Lisboa,Belm,Entire home/apt,200,60,Miguel,0,,38.696594451715,-9.211459794136475
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Parque das Naes,Private room,75,1,Nuno,0,,38.77279836843274,-9.097811893385668
Home in parede,★New,"3 bedrooms, 4 beds, 2.5 baths",Cascais,Carcavelos e Parede,Entire home/apt,290,6,Miguel,0,,38.68663,-9.35842
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Avenidas Novas,Private room,90,2,Vitor,0,,38.73475722618934,-9.149392458513956
Villa in carvoeira,★New,"2 bedrooms, 2 beds, 2 baths",Mafra,Carvoeira,Entire home/apt,138,6,Marie,0,,38.94803,-9.41014
Rental unit in lisboa,★New,"2 bedrooms, 3 beds, 1 bath",Lisboa,Estrela,Entire home/apt,120,7,Johann,0,,38.70522169518564,-9.167658799999996
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Santo Antnio,Entire home/apt,134,28,Pamela Chia-Ming,0,,38.72705,-9.14761
Home in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Arroios,Entire home/apt,89,4,Francisco,0,,38.71819144196126,-9.139636857672118
Rental unit in parede,★New,"3 bedrooms, 4 beds, 3 baths",Cascais,Carcavelos e Parede,Entire home/apt,248,5,Marco,0,,38.695876,-9.3646867
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1.5 baths",Lisboa,Estrela,Entire home/apt,126,1,Nelson,0,,38.70529885447598,-9.1664233498921
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,100,2,Petra,0,,38.71784614292624,-9.135837589969272
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,So Vicente,Private room,75,3,Luca,0,,38.719909209069606,-9.132669269586447
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,130,1,Rentportugal,1,2023-06-11,38.7122803,-9.151856
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1 bath",Lisboa,So Vicente,Entire home/apt,114,1,Nickolas,1,2023-06-07,38.7194058,-9.1247105
Home in cascais,★New,"3 bedrooms, 3 beds, 2.5 baths",Cascais,Cascais e Estoril,Entire home/apt,279,3,Patrícia,0,,38.69704,-9.42095
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Penha de Frana,Private room,31,6,Lennart,0,,38.731290778617634,-9.130894395568102
Home in colares,★New,"2 bedrooms, 2 beds, 1 bath",Sintra,Colares,Entire home/apt,100,4,Cristiana,0,,38.79306,-9.45402
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Penha de Frana,Private room,60,3,Luca,0,,38.7331423563461,-9.127337066012638
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Penha de Frana,Private room,56,3,Luca,0,,38.73232083330714,-9.127207628611618
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Penha de Frana,Private room,60,3,Luca,0,,38.73362,-9.12891
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Santo Antnio,Entire home/apt,140,1,Luciana,0,,38.7247433384907,-9.156907685101032
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 2 shared baths",Lisboa,Santo Antnio,Private room,64,1,Flavio,0,,38.72591,-9.14457
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 shared baths",Lisboa,Arroios,Private room,57,1,Flavio,0,,38.72108,-9.13314
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,141,1,Tomas,0,,38.71528,-9.1369
Home in lisboa,★New,"3 bedrooms, 4 beds, 1 bath",Lisboa,Ajuda,Entire home/apt,116,1,Flavio,0,,38.70732,-9.18946
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 private bath",Lisboa,Santo Antnio,Private room,93,1,Flavio,0,,38.72551633072595,-9.144422992349138
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Penha de Frana,Private room,75,3,Luca,0,,38.73151,-9.1283
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Penha de Frana,Private room,61,3,Luca,0,,38.73169,-9.13025
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 2 baths",Lisboa,Ajuda,Entire home/apt,76,30,Alexandre,0,,38.70443,-9.19846
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,95,3,Isabel,0,,38.71155862560647,-9.129701441664126
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Arroios,Private room,38,1,Better,0,,38.73237,-9.13606
Home in ericeira,★New,"4 bedrooms, 7 beds, 3 baths",Mafra,Ericeira,Entire home/apt,315,7,José Pedro,0,,38.96042434899113,-9.412412525347133
Guesthouse in santa iria de azoia,★New,"1 bedroom, 1 bed, 1 bath",Loures,"Santa Iria de Azoia, So Joo da Talha e Bobadela",Private room,100,1,Vanessa,0,,38.85139484375764,-9.077833816409113
Rental unit in lisboa,★New,"2 bedrooms, 3 beds, 1 bath",Lisboa,Alvalade,Entire home/apt,230,5,Rita,0,,38.74977,-9.14231
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,92,2,Fernanda,0,,38.7169205,-9.1333481
Home in vimeiro,★New,"2 bedrooms, 3 beds, 1 bath",Lourinh,Vimeiro,Entire home/apt,103,2,Feathers Houses,0,,39.17895,-9.31606
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1 bath",Lisboa,Santo Antnio,Private room,80,1,Beli,1,2023-06-12,38.723730274064735,-9.14343662559986
Home in ericeira,★New,"2 bedrooms, 2 beds, 1 bath",Mafra,Ericeira,Entire home/apt,257,2,American,0,,38.9653,-9.39245
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Arroios,Private room,43,1,Better,0,,38.7324,-9.13427
Rental unit in reboleira,★New,"1 bedroom, 1 bed, 1 bath",Amadora,guas Livres,Entire home/apt,50,1,Welliton,1,2023-06-07,38.75055,-9.22654
Casa particular in gradil,★New,"1 bedroom, 1 bed, 1 bath",Mafra,"Enxara do Bispo, Gradil e Vila Franca do Rosrio",Entire home/apt,35,3,Allê,0,,38.97912,-9.28263
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Misericrdia,Private room,73,1,Solmar,0,,38.71151,-9.14851
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Estrela,Entire home/apt,160,4,Typical Madragoa Home,0,,38.7088095,-9.1555074
Rental unit in lisboa,★New,"4 bedrooms, 4 beds, 3 baths",Lisboa,Avenidas Novas,Entire home/apt,226,7,José,0,,38.7327615,-9.151905
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 shared bath",Lisboa,Misericrdia,Private room,74,1,Flavio,0,,38.71513,-9.14737
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1 shared bath",Lisboa,Misericrdia,Private room,63,1,Flavio,0,,38.71558429404197,-9.14746584347336
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 shared bath",Lisboa,Misericrdia,Private room,63,1,Flavio,0,,38.71565,-9.14721
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,So Vicente,Entire home/apt,122,28,Maria,0,,38.71952310856476,-9.132657969311529
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 private bath",Lisboa,Misericrdia,Private room,59,1,João,0,,38.70723206577335,-9.146283607581433
Home in lisboa,★New,"5 bedrooms, 7 beds, 4 baths",Lisboa,Lumiar,Entire home/apt,600,1,GuestReady,0,,38.77018971924682,-9.17378849061988
Rental unit in lisboa,★3.67,"1 bedroom, 1 bed, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,127,1,Rentportugal,3,2023-06-10,38.7122544,-9.1288823
Home in aldeia de juzo,★New,"4 bedrooms, 5 beds, 4 baths",Cascais,Cascais e Estoril,Entire home/apt,540,3,Vasco,0,,38.72566,-9.44544
Boat in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Belm,Entire home/apt,79,3,Maria,2,2023-06-11,38.6950618,-9.2034509
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Arroios,Private room,50,30,Luís,0,,38.72575696303333,-9.13113106246884
Home in vimeiro,★New,"2 bedrooms, 4 beds, 1 bath",Lourinh,Vimeiro,Entire home/apt,101,1,Feathers Houses,0,,39.18071,-9.31532
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Estrela,Entire home/apt,380,30,Antonia,0,,38.70658584293385,-9.167475092607818
Rental unit in odivelas,★New,"1 bedroom, 1 bed, 1 shared bath",Odivelas,Odivelas,Private room,56,1,Joana Lacerda,0,,38.79558,-9.17268
Rental unit in lisboa,★New,"5 bedrooms, 7 beds, 3 baths",Lisboa,Parque das Naes,Entire home/apt,375,7,Valdemar,0,,38.77269352245546,-9.097581915557384
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,So Vicente,Entire home/apt,55,31,Carlo,0,,38.7157346,-9.1322166
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,125,1,Henri,0,,38.71249626015151,-9.143749784207394
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Santo Antnio,Entire home/apt,113,31,Blueground,0,,38.72217,-9.15467
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1 bath",Lisboa,Estrela,Entire home/apt,61,1,Homing,0,,38.70862,-9.15642
Rental unit in algueirão-mem martins,★New,"2 bedrooms, 2 beds, 1 bath",Sintra,Algueiro-Mem Martins,Entire home/apt,89,2,Daniel,0,,38.79805,-9.34953
Rental unit in lisboa,★New,"3 bedrooms, 3 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,86,5,Patricia,0,,38.7126023276559,-9.127690177909844
Home in bucelas,★New,"1 bedroom, 5 beds, 1 bath",Loures,Bucelas,Entire home/apt,126,2,Bruno,0,,38.90395,-9.15699
Home in santa iria de azoia,★New,"4 bedrooms, 5 beds, 3 baths",Loures,"Santa Iria de Azoia, So Joo da Talha e Bobadela",Entire home/apt,875,4,Flavia,0,,38.85696,-9.0899
Rental unit in lisboa,★New,"2 bedrooms, 3 beds, 2 baths",Lisboa,Santo Antnio,Entire home/apt,216,1,Feels Like Home,0,,38.72071,-9.14353
Rental unit in moscavide,★New,"2 bedrooms, 3 beds, 2 baths",Lisboa,Parque das Naes,Entire home/apt,1040,4,Flavia,0,,38.78237852517049,-9.098517800769306
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 3 shared baths",Lisboa,Avenidas Novas,Private room,53,6,Filipe,1,2023-06-10,38.73329,-9.1486
Rental unit in lisboa,★New,"Studio, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,113,31,Blueground,0,,38.7106395,-9.1525758
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Campo de Ourique,Entire home/apt,151,4,Nest@Lisbon,1,2023-06-06,38.71927664332792,-9.157191304408071
Rental unit in lisboa,★New,"Studio, 1 bed, 1 bath",Lisboa,Santo Antnio,Entire home/apt,99,2,Travelservices,0,,38.71881648037075,-9.1529643960804
Home in colares,★New,"3 bedrooms, 6 beds, 1 bath",Sintra,Colares,Entire home/apt,100,3,Vasco,0,,38.7966,-9.4718
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,115,2,Travelservices,0,,38.71257893159476,-9.151016806807768
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 2.5 baths",Lisboa,Santa Maria Maior,Entire home/apt,395,3,Sofia,0,,38.7125568,-9.1274214
Home in são joão das lampas,★New,"4 bedrooms, 4 beds, 1 bath",Sintra,So Joo das Lampas e Terrugem,Entire home/apt,130,3,Carlos,0,,38.92481394120088,-9.415050112164309
Home in cascais,★New,"2 bedrooms, 3 beds, 1 bath",Cascais,Cascais e Estoril,Entire home/apt,189,3,Paula,0,,38.72646,-9.46691
Rental unit in lisboa,★New,"3 bedrooms, 5 beds, 2 baths",Lisboa,Arroios,Entire home/apt,315,1,Rcgi,0,,38.721561,-9.135905
Rental unit in lisboa,★New,"5 bedrooms, 6 beds, 3 baths",Lisboa,Campo de Ourique,Entire home/apt,304,2,Yasemin&Frederico,0,,38.71984,-9.15582
Rental unit in são pedro da cadeira,★New,"1 bedroom, 1 bed, 1 bath",Torres vedras,So Pedro da Cadeira,Entire home/apt,74,3,Pedro,0,,39.06149,-9.41271
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Estrela,Entire home/apt,81,2,Cosy Hills,0,,38.70788853440427,-9.155141298593318
Villa in ericeira,★New,"4 bedrooms, 4 beds, 3.5 baths",Mafra,Ericeira,Entire home/apt,350,6,Andre,0,,38.95556,-9.40263
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1 bath",Lisboa,Misericrdia,Private room,64,1,Franco,0,,38.7104232506636,-9.146898145877987
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,151,2,Criterion,0,,38.70694,-9.14107
Rental unit in lisboa,★New,"2 bedrooms, 2 beds, 1 bath",Lisboa,Beato,Entire home/apt,500,2,Rita,0,,38.72982,-9.10864
Rental unit in lisboa,★New,"Studio, 2 beds, 1 bath",Lisboa,Santa Maria Maior,Entire home/apt,82,2,Maria Manuela,0,,38.7165475,-9.132843
Rental unit in lisboa,★New,"1 bedroom, 2 beds, 1 bath",Lisboa,Misericrdia,Entire home/apt,300,1,Sérgio,0,,38.71468,-9.15031
Rental unit in lisboa,★New,"1 bedroom, 1 bed, Half-bath",Lisboa,Areeiro,Private room,38,28,Ana,0,,38.7396653422692,-9.131777434777714
Rental unit in lisboa,★New,"1 bedroom, 1 bed, 1 bath",Lisboa,Misericrdia,Entire home/apt,56,1,Lx,0,,38.71128577151876,-9.143376532664702
Hotel in lisboa,★New,"1 bedroom, 2 beds, 1.5 shared baths",Lisboa,Santa Maria Maior,Private room,91,1,Sylhet,0,,38.7159968,-9.1329572
