Description,Score,Facilities,District,Neighbourhood,Room type,Price,Minimum nights,Host name,Number of reviews,Last review,Latitude,Longitude
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 2 baths",Centro,Universidad,Entire home/apt,115,30,Pablo,0,,40.42763797157722,-3.705058854453569
Loft in madrid,★New,"1 bedroom, 4 beds, 1 bath",Ciudad Lineal,Pueblo Nuevo,Entire home/apt,73,2,Alvaro,2,2023-06-04 00:00:00,40.43464549999999,-3.641210399999999
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 2 baths",Centro,Universidad,Entire home/apt,115,30,Pablo,0,,40.42735422000274,-3.706687435029577
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 2 baths",Centro,Universidad,Entire home/apt,115,30,Pablo,0,,40.42890843633657,-3.705384219651099
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 2 baths",Centro,Universidad,Entire home/apt,115,30,Pablo,0,,40.42734158930354,-3.705077261681049
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 shared bath",Usera,San Fermín,Private room,46,4,Wenjun,0,,40.36649908486413,-3.6861828006705135
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 2 baths",Centro,Universidad,Entire home/apt,115,30,Pablo,0,,40.42700944011535,-3.706443719848448
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 shared bath",Moratalaz,Fontarrón,Private room,29,1,Jonathan,9,2023-06-08 00:00:00,40.40013851117526,-3.646333403885365
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Palos de Moguer,Entire home/apt,117,3,Azucena,1,2023-06-06 00:00:00,40.40365169613938,-3.693932851865737
Hostel in madrid,★New,"21 bedrooms, 28 beds, 2 baths",Moncloa - Aravaca,Argüelles,Private room,41,1,Jose,0,,40.4297551,-3.7205237
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 shared bath",Centro,Embajadores,Private room,31,15,Eleni,0,,40.41014,-3.70017
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Usera,Moscardó,Private room,28,4,Francisco,0,,40.38726,-3.70616
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Delicias,Private room,22,5,Juanjo,1,2023-05-20 00:00:00,40.40054673689461,-3.6903844149005582
Rental unit in madrid,★New,"2 bedrooms, 2 beds, 1 bath",Tetuán,Castillejos,Entire home/apt,111,1,Home Club,0,,40.4605048,-3.694754
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Tetuán,Castillejos,Entire home/apt,161,7,Alvaro,0,,40.464011477584464,-3.693130836683612
Rental unit in madrid,★4.20,"1 bedroom, 1 bed, 1 bath",Moncloa - Aravaca,Argüelles,Entire home/apt,75,1,Amparo,5,2023-06-04 00:00:00,40.42875,-3.72071
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Tetuán,Castillejos,Entire home/apt,161,7,Alvaro,0,,40.46372889692601,-3.693904229858606
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 1 bath",Centro,Palacio,Entire home/apt,85,2,Jorge,1,2023-05-26 00:00:00,40.40753027079892,-3.712961024784725
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 1 bath",Centro,Embajadores,Entire home/apt,135,3,Isidoro,2,2023-06-05 00:00:00,40.40713909999999,-3.7079547
Casa particular in madrid,★4.57,"1 bedroom, 1 bed, 2 baths",Moratalaz,Media Legua,Private room,25,1,Clelia,7,2023-06-08 00:00:00,40.41565629999999,-3.6588998
Rental unit in madrid,★New,"2 bedrooms, 2 beds, 2 baths",Centro,Universidad,Entire home/apt,169,4,Carlos,1,2023-06-07 00:00:00,40.42683838693988,-3.70441590620331
Rental unit in madrid,★New,"Studio, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,74,2,Jorge,0,,40.4092887919067,-3.705326142612951
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 1 bath",Centro,Embajadores,Entire home/apt,167,2,Fran Y Marta,2,2023-05-29 00:00:00,40.41103516612716,-3.7030079757799856
Rental unit in madrid,★New,"2 bedrooms, 2 beds, 1 bath",Arganzuela,Delicias,Entire home/apt,82,3,Pablo,1,2023-05-28 00:00:00,40.3971663932967,-3.6934665669040223
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Imperial,Private room,31,14,LivingMad,0,,40.41374,-3.71959
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Imperial,Private room,27,14,LivingMad,0,,40.41374,-3.71959
Rental unit in madrid,★New,"2 bedrooms, 2 beds, 2 baths",Chamberí,Trafalgar,Entire home/apt,180,15,Luxa Home,0,,40.42973,-3.6974
Rental unit in madrid,★New,"Studio, 1 bed, 1 bath",Chamartín,Ciudad Jardín,Entire home/apt,79,2,My Mad Madrid,0,,40.44587768991165,-3.673103595158433
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Tetuán,Berruguete,Entire home/apt,59,30,Emma,0,,40.45734636131816,-3.707634222016772
Rental unit in madrid,★4.67,"2 bedrooms, 4 beds, 2 baths",Centro,Palacio,Entire home/apt,89,2,My Mad Madrid,3,2023-06-02 00:00:00,40.41620517093332,-3.70880179931067
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Imperial,Private room,32,14,LivingMad,0,,40.41374,-3.71959
Home in madrid,★New,"1 bedroom, 1 bed, 1.5 baths",Hortaleza,Canillas,Private room,20,90,Andrea,0,,40.4642787,-3.649709699999999
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Imperial,Private room,30,14,LivingMad,0,,40.41374,-3.71959
Rental unit in madrid,★New,"3 bedrooms, 3 beds, 1 bath",Salamanca,Goya,Entire home/apt,110,2,Jorge,2,2023-05-28 00:00:00,40.42594,-3.67034
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Imperial,Private room,27,14,LivingMad,0,,40.41312944387016,-3.717690513516699
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Imperial,Private room,27,14,LivingMad,0,,40.41255137671992,-3.7190377547498503
Rental unit in madrid,★New,"3 bedrooms, 3 beds, 2.5 baths",Centro,Cortes,Entire home/apt,224,3,Jose,0,,40.41123,-3.69368
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Tetuán,Berruguete,Entire home/apt,76,2,Eric,0,,40.4609352,-3.7001563
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Centro,Justicia,Entire home/apt,140,1,Siete Monos Gestión Inmobiliaria,1,2023-05-22 00:00:00,40.42284,-3.69985
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Salamanca,Goya,Entire home/apt,96,7,Alvaro,0,,40.42693635714652,-3.6730357831366143
Rental unit in madrid,★4.50,"2 bedrooms, 2 beds, 1 bath",Tetuán,Valdeacederas,Entire home/apt,94,2,Carlos,4,2023-05-28 00:00:00,40.4649002351862,-3.7015570808855447
Rental unit in madrid,★5.0,"1 bedroom, 2 beds, 1 bath",San Blas - Canillejas,Simancas,Entire home/apt,103,1,Virginia,5,2023-06-05 00:00:00,40.440101534311374,-3.6237997320099065
Rental unit in madrid,★5.0,"1 bedroom, 2 beds, 0 baths",Centro,Justicia,Entire home/apt,139,1,Siete Monos Gestión Inmobiliaria,3,2023-05-23 00:00:00,40.4217,-3.69976
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Chamberí,Gaztambide,Private room,24,3,Stefanny,1,2023-06-03 00:00:00,40.431949341415056,-3.713938070155746
Rental unit in madrid,★New,"1 bedroom, 2 beds, 0 baths",Centro,Universidad,Entire home/apt,123,1,Siete Monos Gestión Inmobiliaria,2,2023-05-27 00:00:00,40.42271270575294,-3.7015435172916384
Rental unit in madrid,★New,"1 bedroom, 2 beds, 0 baths",Centro,Universidad,Entire home/apt,129,1,Siete Monos Gestión Inmobiliaria,2,2023-05-27 00:00:00,40.42319,-3.70131
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Sol,Private room,30,15,Salomé,0,,40.4146559767931,-3.703991087169288
Rental unit in madrid,★New,"3 bedrooms, 4 beds, 4 baths",Chamberí,Almagro,Entire home/apt,189,31,Ukio,0,,40.43773,-3.69573
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 bath",Tetuán,Almenara,Private room,25,1,Ana Paula,3,2023-06-03 00:00:00,40.46890569044186,-3.698208115333341
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Embajadores,Private room,24,30,Salomé,0,,40.41362,-3.70599
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Cortes,Entire home/apt,67,2,Solfai,1,2023-05-25 00:00:00,40.41177,-3.69634
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Embajadores,Private room,25,30,Salomé,0,,40.412993356969295,-3.7046138468819727
Rental unit in madrid,★New,"1 bedroom, 1 bed, 3 baths",Centro,Sol,Private room,45,14,Olga,0,,40.415338,-3.7056419
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Moncloa - Aravaca,Argüelles,Private room,22,28,Raquel,0,,40.42265241653527,-3.71352151385778
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Embajadores,Private room,24,30,Salomé,0,,40.4132934180193,-3.7040462500498834
Rental unit in madrid,★New,"3 bedrooms, 4 beds, 1.5 baths",Centro,Embajadores,Entire home/apt,151,1,Diego,0,,40.4097505030136,-3.700184951101089
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Private room,50,15,Salomé,0,,40.41526,-3.70541
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Private room,30,30,Salomé,0,,40.41494,-3.70593
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Centro,Justicia,Entire home/apt,108,2,Luis,1,2023-05-25 00:00:00,40.42356,-3.69121
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Embajadores,Private room,17,30,Salomé,0,,40.41387774055082,-3.7039072663247135
Rental unit in madrid,★New,"1 bedroom, 3 beds, 1 shared bath",Puente de Vallecas,Palomeras Sureste,Private room,37,2,Jesús,0,,40.38585064847759,-3.642217135792999
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 bath",Retiro,Pacífico,Entire home/apt,108,3,César,3,2023-06-08 00:00:00,40.4037662,-3.6791798
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Hortaleza,Pinar del Rey,Entire home/apt,61,1,Maria Elena,0,,40.47202567218181,-3.637592755258083
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 shared bath",Puente de Vallecas,Palomeras Sureste,Private room,36,2,Jesús,0,,40.38598,-3.6408
Home in madrid,★New,"1 bedroom, 1 bed, 1.5 shared baths",Chamberí,Rios Rosas,Private room,40,2,Jaime,2,2023-05-27 00:00:00,40.439907974682384,-3.698019995971329
Rental unit in madrid,★New,"4 bedrooms, 9 beds, 3 baths",Centro,Palacio,Entire home/apt,3714,1,Monaro,0,,40.41201067604241,-3.711556518910226
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Legazpi,Private room,39,2,Miguel,0,,40.39061,-3.69283
Casa particular in madrid,★New,"1 bedroom, 1 bed, 1 bath",Hortaleza,Canillas,Private room,32,1,Jacqueline,0,,40.46260926121431,-3.647372044427497
Home in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Sol,Private room,30,15,Salomé,0,,40.4141315,-3.7048391
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Sol,Private room,27,30,Salomé,0,,40.41507060580191,-3.704480196459814
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Sol,Private room,30,15,Salomé,0,,40.41506122570999,-3.705317226042932
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Justicia,Private room,32,1,Maggie,0,,40.42312005460445,-3.699953496775652
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Embajadores,Private room,24,30,Salomé,0,,40.41301310083559,-3.7056106383624527
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Sol,Private room,60,4,Salomé,0,,40.41519164930618,-3.7040934785305946
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Private room,60,5,Salomé,0,,40.41304352592827,-3.7055241389880527
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Palos de Moguer,Private room,18,30,Salomé,0,,40.40384,-3.69168
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 shared bath",Usera,Moscardó,Private room,9,1,Cristian,0,,40.3879799,-3.7106617
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Private room,39,1,Ines  Maria,2,2023-06-05 00:00:00,40.424770867374846,-3.704242919415348
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Centro,Justicia,Entire home/apt,106,2,Luis,1,2023-05-23 00:00:00,40.42176884328761,-3.692276852427826
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1.5 baths",Centro,Universidad,Private room,21,30,Salomé,0,,40.42894743855357,-3.704282385131045
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Carabanchel,Comillas,Private room,30,20,Olga,0,,40.39346,-3.71232
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Sol,Private room,21,30,Salomé,1,2023-06-01 00:00:00,40.41513,-3.70526
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 shared bath",Usera,Pradolongo,Private room,20,1,Edgar,0,,40.37849,-3.70575
Rental unit in madrid,★New,"2 bedrooms, 2 beds, 2 baths",Centro,Palacio,Entire home/apt,78,32,Rightplace,0,,40.41036201062571,-3.711369570452639
Rental unit in madrid,★New,"2 bedrooms, 2 beds, 2 baths",Retiro,Ibiza,Entire home/apt,150,3,Jose,0,,40.4198412866741,-3.678997747766912
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Ciudad Lineal,Pueblo Nuevo,Private room,22,1,Arnold Manuel,2,2023-05-22 00:00:00,40.43578,-3.6376
Rental unit in madrid,★5.0,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,114,1,David Y Lourdes,3,2023-05-28 00:00:00,40.40941,-3.7054
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Centro,Sol,Private room,59,1,Parsa,2,2023-05-26 00:00:00,40.41801,-3.70371
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Arganzuela,Palos de Moguer,Entire home/apt,97,2,Maria,0,,40.4045,-3.69399
Home in madrid,★New,"1 bedroom, 1 bed, 1 bath",Salamanca,Guindalera,Entire home/apt,84,3,Javier,0,,40.43626445038645,-3.674016708814522
Rental unit in madrid,★4.0,"1 bedroom, 1 bed, 1 bath",Arganzuela,Delicias,Entire home/apt,71,1,Francisco Y Carmen,3,2023-05-24 00:00:00,40.40033,-3.69813
Rental unit in madrid,★New,"2 bedrooms, 2 beds, 2 baths",Chamartín,Ciudad Jardín,Entire home/apt,143,7,Ivan,1,2023-05-27 00:00:00,40.45051053422515,-3.66663155971746
Rental unit in madrid,★New,"5 bedrooms, 7 beds, 4.5 baths",Moncloa - Aravaca,Argüelles,Entire home/apt,495,1,Luxury Rentals Madrid,0,,40.42910828220843,-3.718049097181099
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,142,1,Emilio,1,2023-05-28 00:00:00,40.40941,-3.7025
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Moncloa - Aravaca,Argüelles,Private room,40,2,Ricardo,0,,40.42988,-3.71854
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1.5 baths",Hortaleza,Canillas,Private room,18,90,Andrea,0,,40.4642787,-3.649709699999999
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,146,1,Emilio,1,2023-05-29 00:00:00,40.40774,-3.69931
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 bath",Hortaleza,Pinar del Rey,Private room,32,1,Jorge,3,2023-06-04 00:00:00,40.47349361980311,-3.6468122693861695
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1.5 baths",Hortaleza,Canillas,Private room,20,90,Andrea,0,,40.4642787,-3.649709699999999
Rental unit in madrid,★4.80,"1 bedroom, 1 bed, 1.5 baths",Salamanca,Recoletos,Entire home/apt,74,1,Nelly,5,2023-06-08 00:00:00,40.42890137356252,-3.686435110867024
Rental unit in madrid,★New,"3 bedrooms, 5 beds, 1 bath",Centro,Embajadores,Entire home/apt,264,1,Marco,2,2023-06-03 00:00:00,40.41111,-3.70789
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 shared bath",Carabanchel,Puerta Bonita,Private room,21,3,Johan,0,,40.3765781705698,-3.7416007349447646
Rental unit in madrid,★New,"4 bedrooms, 4 beds, 2 baths",Retiro,Niño Jesús,Entire home/apt,70,30,Sofia,0,,40.40966640819166,-3.670595853655455
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Carabanchel,Comillas,Private room,25,20,Olga,0,,40.3934618,-3.712322
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Salamanca,Fuente del Berro,Private room,83,2,Jaime,0,,40.42930150541903,-3.6653466142257303
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,88,1,Javier,2,2023-05-29 00:00:00,40.40945882750478,-3.7170600570152583
Rental unit in madrid,★New,"1 bedroom, 1 bed, 3 baths",Chamberí,Almagro,Private room,64,30,Selling Plus,0,,40.4304729,-3.692335
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,129,3,Yago Y Yessica,2,2023-06-05 00:00:00,40.4260463,-3.7022106
Rental unit in madrid,★New,"3 bedrooms, 3 beds, 3 baths",Retiro,Ibiza,Entire home/apt,472,1,The Everywhere Home,0,,40.417339928227705,-3.6725394731046697
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Moratalaz,Fontarrón,Entire home/apt,40,32,Luis,0,,40.397239356474365,-3.644073178461837
Rental unit in madrid,★New,"1 bedroom, 1 bed, Shared half-bath",Centro,Palacio,Private room,56,2,Oriana,1,2023-06-04 00:00:00,40.4227063,-3.7110074
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 shared bath",Carabanchel,Puerta Bonita,Private room,26,1,Milky,0,,40.37510697528226,-3.742452845593108
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 shared bath",Retiro,Ibiza,Private room,67,1,Yasmina,4,2023-05-28 00:00:00,40.41704319999999,-3.6751397
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Tetuán,Cuatro Caminos,Entire home/apt,76,1,Andreas,2,2023-05-28 00:00:00,40.4509598,-3.7024443
Rental unit in madrid,★New,"1 bedroom, 2 beds, Private half-bath",Ciudad Lineal,Ventas,Private room,28,2,Main,0,,40.42793435329698,-3.651713579893112
Rental unit in madrid,★New,"3 bedrooms, 6 beds, 2 baths",Centro,Universidad,Entire home/apt,129,1,Williams,0,,40.4234538,-3.703792099999999
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Palacio,Entire home/apt,94,3,Amaia,0,,40.4135,-3.71253
Rental unit in madrid,★New,"4 bedrooms, 4 beds, 1 bath",Puente de Vallecas,Numancia,Entire home/apt,79,30,Mikael,0,,40.39632220105976,-3.664851052403116
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Centro,Palacio,Private room,22,7,Raquel,0,,40.4204351608707,-3.7153698156308206
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 1 bath",Chamberí,Arapiles,Entire home/apt,100,7,Carolina,0,,40.4324836190683,-3.7089385812729296
Rental unit in madrid,★New,"4 bedrooms, 4 beds, 2 baths",Moncloa - Aravaca,Casa de Campo,Entire home/apt,280,7,Carolina,0,,40.424532643127726,-3.728537569324631
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Salamanca,Castellana,Entire home/apt,120,2,Karim,1,2023-05-21 00:00:00,40.43648,-3.67915
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Centro,Embajadores,Entire home/apt,60,30,Felipe & Pilar,0,,40.41209359323772,-3.699835523771776
Home in madrid,★New,"5 bedrooms, 7 beds, 6 baths",Fuencarral - El Pardo,Peñagrande,Entire home/apt,400,31,Javier,0,,40.4779834634025,-3.731783895993789
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",San Blas - Canillejas,Rejas,Entire home/apt,143,1,Fernando,0,,40.44387,-3.5817
Rental unit in madrid,★New,"2 bedrooms, 2 beds, 1 bath",Centro,Universidad,Entire home/apt,200,1,Apartamentos Day Madrid,2,2023-05-23 00:00:00,40.4216281,-3.704713
Rental unit in madrid,★4.83,"1 bedroom, 2 beds, 2 baths",Usera,Orcasitas,Private room,40,1,David Fdlipe,6,2023-06-04 00:00:00,40.3708074,-3.7082018
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Arganzuela,Imperial,Entire home/apt,94,2,Natalia,2,2023-05-28 00:00:00,40.41206454875891,-3.720510556185299
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Universidad,Entire home/apt,121,3,Cristian,2,2023-06-07 00:00:00,40.427116259457215,-3.7044241947259935
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Cortes,Private room,20,28,Raquel,0,,40.4131018,-3.6963167
Casa particular in madrid,★New,"1 bedroom, 1 bed, 1 private bath",San Blas - Canillejas,Rejas,Private room,56,1,Sofia,0,,40.4437,-3.56823
Rental unit in madrid,★5.0,"2 bedrooms, 2 beds, 1 bath",Tetuán,Valdeacederas,Entire home/apt,64,1,Maria,4,2023-06-05 00:00:00,40.4674004,-3.6976873
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Ciudad Lineal,Ventas,Private room,15,7,Raquel,0,,40.4306399,-3.649905099999999
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Usera,Orcasitas,Private room,31,1,David Fdlipe,2,2023-05-28 00:00:00,40.3708074,-3.7082018
Casa particular in madrid,★New,"1 bedroom, 1 bed, 1 bath",San Blas - Canillejas,Rejas,Private room,56,1,Sofia,0,,40.44321,-3.56681
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 shared bath",Carabanchel,Vista Alegre,Shared room,15,2,Javier,2,2023-06-06 00:00:00,40.378988681846586,-3.7493939169646775
Rental unit in madrid,★5.0,"1 bedroom, 1 bed, 1 shared bath",Carabanchel,Vista Alegre,Shared room,13,2,Javier,6,2023-06-09 00:00:00,40.37938,-3.74914
Casa particular in madrid,★New,"1 bedroom, 1 bed, 1 bath",San Blas - Canillejas,Rejas,Private room,56,1,Sofia,0,,40.44338,-3.56708
Rental unit in madrid,★4.80,"1 bedroom, 1 bed, 1 private bath",Carabanchel,Vista Alegre,Private room,19,2,Javier,5,2023-06-05 00:00:00,40.37732,-3.74954
Casa particular in madrid,★New,"1 bedroom, 1 bed, 1 bath",San Blas - Canillejas,Rejas,Private room,56,1,Sofia,1,2023-05-27 00:00:00,40.44173,-3.56661
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Hortaleza,Valdefuentes,Entire home/apt,95,2,Raquel,0,,40.4856114,-3.6677625
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Salamanca,Lista,Private room,29,7,Santiago,0,,40.4296840621631,-3.6753350067918102
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 2 baths",Salamanca,Goya,Entire home/apt,211,2,Manuel,1,2023-05-23 00:00:00,40.42571094391565,-3.6741132999999904
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Fuencarral - El Pardo,Peñagrande,Entire home/apt,50,7,Raul,0,,40.476701076823815,-3.716402328527984
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 shared bath",Centro,Embajadores,Private room,42,1,Amelia Janeth,2,2023-05-28 00:00:00,40.4104651,-3.7046642
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Salamanca,Guindalera,Entire home/apt,142,2,Daniel,0,,40.4376,-3.67597
Rental unit in madrid,★5.0,"1 bedroom, 2 beds, 1 bath",Tetuán,Bellas Vistas,Entire home/apt,110,1,Ignacio,5,2023-06-05 00:00:00,40.450303684627286,-3.704661811673053
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Chamberí,Rios Rosas,Entire home/apt,78,1,Cristina,1,2023-05-28 00:00:00,40.4452946,-3.7025806
Home in madrid,★New,"1 bedroom, 1 bed, 1.5 baths",Hortaleza,Canillas,Private room,20,90,Andrea,0,,40.4642787,-3.649709699999999
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1.5 shared baths",San Blas - Canillejas,Simancas,Private room,22,3,Valentina,0,,40.4366370240416,-3.617035299539566
Rental unit in madrid,★New,"2 bedrooms, 3 beds, 1 shared bath",Hortaleza,Canillas,Private room,90,3,Yara,0,,40.462208513235126,-3.650382197121972
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Sol,Entire home/apt,101,2,My Mad Madrid,1,2023-06-02 00:00:00,40.41991340298172,-3.702040155395648
Rental unit in madrid,★New,"2 bedrooms, 2 beds, 2 baths",Centro,Justicia,Entire home/apt,230,1,Luxa Home,0,,40.42595771983199,-3.6927477050273168
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Usera,Moscardó,Private room,37,3,Roque,2,2023-05-29 00:00:00,40.3912175872064,-3.701057216974289
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Embajadores,Entire home/apt,54,30,Marga Y Carlo,0,,40.41342,-3.70261
Rental unit in madrid,★New,"1 bedroom, 1 bed, 2 baths",Tetuán,Castillejos,Private room,31,20,Diana,0,,40.46064,-3.6938
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Centro,Palacio,Entire home/apt,120,1,Fran Y Marta,0,,40.41208356317498,-3.7151753713596887
Rental unit in madrid,★New,"Studio, 1 bed, 1 bath",Retiro,Ibiza,Entire home/apt,107,1,Fran Y Marta,2,2023-06-08 00:00:00,40.41657962835644,-3.676269744692346
Rental unit in madrid,★New,"2 bedrooms, 2 beds, 1 bath",Moncloa - Aravaca,Valdemarín,Entire home/apt,130,2,Rebeca,2,2023-06-05 00:00:00,40.4654554,-3.766139
Rental unit in madrid,★New,"3 bedrooms, 3 beds, 1 bath",Chamberí,Trafalgar,Entire home/apt,120,5,Maria Teresa,0,,40.43375667159712,-3.701322788360586
Rental unit in madrid,★New,"1 bedroom, 2 beds, 1 bath",Chamberí,Almagro,Entire home/apt,126,1,Luxa Home,0,,40.42557862230446,-3.6908150029503535
Rental unit in madrid,★5.0,"1 bedroom, 2 beds, 1 shared bath",Carabanchel,Opañel,Private room,31,2,Diego,4,2023-06-05 00:00:00,40.39535485034369,-3.7167857298824063
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Centro,Cortes,Entire home/apt,140,2,Susana,0,,40.416094840226826,-3.700137819406506
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 bath",Chamberí,Gaztambide,Private room,35,30,Ethel,0,,40.43734029345036,-3.713865939178789
Rental unit in madrid,★New,"1 bedroom, 1 bed, 1 shared bath",Usera,Moscardó,Private room,50,1,Angelina,1,2023-05-21 00:00:00,40.38559999553286,-3.7079809606075287
